MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z,MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z
-43.0,-4.0,2.0,6.0,1.0,-1.0,2.0,4.0,-2.9316428,-1.5707964,-3.0644407,1473.0,448.0,1252.0,-1411.0,-297.0,-393.0,0.0,-1.0,1.0,1.0,-4.0,3.0,2.0,2.0,3.1342454,-1.5707964,2.7956736,1749.0,5.0,961.0,27.0,-16.0,9.0
13.0,-3.0,0.0,-1.0,-4.0,3.0,1.0,0.0,-2.802065,-1.5707964,-3.0626605,1357.0,315.0,1197.0,-1939.0,-201.0,179.0,0.0,-1.0,1.0,-5.0,-1.0,-1.0,0.0,-3.0,3.1342454,-1.5707964,2.7956736,1749.0,5.0,961.0,27.0,-16.0,9.0
13.0,-3.0,0.0,-1.0,-4.0,3.0,1.0,0.0,-2.802065,-1.5707964,-3.0626605,1357.0,315.0,1197.0,-1939.0,-201.0,179.0,0.0,-1.0,1.0,-5.0,-1.0,-1.0,0.0,-3.0,3.1343493,-1.5707964,2.7954557,1746.0,14.0,959.0,1.0,1.0,-5.0
17.0,-3.0,-6.0,0.0,-3.0,-11.0,-3.0,0.0,-2.802065,-1.5707964,-3.0626605,1357.0,315.0,1197.0,-1939.0,-201.0,179.0,-3.0,-4.0,-1.0,-3.0,-6.0,-2.0,-1.0,-3.0,3.134332,-1.5707964,2.7952592,1787.0,31.0,931.0,-21.0,3.0,5.0
17.0,-3.0,-6.0,0.0,-3.0,-11.0,-3.0,0.0,-2.6851022,-1.5707964,-3.0524747,1278.0,-283.0,1130.0,-1331.0,-5.0,803.0,-3.0,-4.0,-1.0,-3.0,-6.0,-2.0,-1.0,-3.0,3.134332,-1.5707964,2.7952592,1787.0,31.0,931.0,-21.0,3.0,5.0
8.0,6.0,-9.0,-6.0,-6.0,4.0,0.0,-3.0,-2.6150753,-1.5707964,-3.0422277,1135.0,-833.0,1452.0,-125.0,445.0,669.0,-2.0,-2.0,-3.0,-6.0,-9.0,-3.0,-4.0,-3.0,3.134332,-1.5707964,2.7952592,1787.0,31.0,931.0,-21.0,3.0,5.0
-5.0,10.0,0.0,-6.0,-2.0,1.0,2.0,3.0,-2.6150753,-1.5707964,-3.0422277,1135.0,-833.0,1452.0,-125.0,445.0,669.0,-2.0,-2.0,-3.0,-6.0,-9.0,-3.0,-4.0,-3.0,3.1343634,-1.5707964,2.7943764,1770.0,22.0,931.0,10.0,16.0,16.0
-16.0,4.0,4.0,-3.0,8.0,-2.0,-1.0,-3.0,-2.6186604,-1.5707964,-3.037518,963.0,-919.0,1705.0,1057.0,468.0,196.0,-2.0,-2.0,-3.0,-6.0,-9.0,-3.0,-4.0,-3.0,3.1343634,-1.5707964,2.7943764,1770.0,22.0,931.0,10.0,16.0,16.0
25.0,-5.0,5.0,3.0,-1.0,0.0,4.0,-1.0,-2.6186604,-1.5707964,-3.037518,963.0,-919.0,1705.0,1057.0,468.0,196.0,1.0,0.0,-1.0,-2.0,-3.0,1.0,-6.0,3.0,3.1352696,-1.5707964,2.792386,1753.0,2.0,929.0,30.0,27.0,37.0
19.0,-1.0,1.0,0.0,-2.0,1.0,0.0,-3.0,-2.6974294,-1.5707964,-3.035292,1157.0,-440.0,1641.0,1648.0,154.0,172.0,-5.0,-3.0,2.0,-1.0,2.0,3.0,2.0,0.0,3.1352696,-1.5707964,2.792386,1753.0,2.0,929.0,30.0,27.0,37.0
-15.0,-7.0,-1.0,-3.0,1.0,1.0,-6.0,-6.0,-2.6974294,-1.5707964,-3.035292,1157.0,-440.0,1641.0,1648.0,154.0,172.0,-5.0,-3.0,2.0,-1.0,2.0,3.0,2.0,0.0,3.136298,-1.5707964,2.7903779,1763.0,-3.0,927.0,43.0,27.0,45.0
-16.0,-2.0,1.0,0.0,-3.0,1.0,-1.0,-4.0,-2.6974294,-1.5707964,-3.035292,1157.0,-440.0,1641.0,1648.0,154.0,172.0,-2.0,0.0,-3.0,-1.0,0.0,-1.0,-2.0,-5.0,3.1379442,-1.5707964,2.7877572,1746.0,-3.0,921.0,49.0,26.0,69.0
-16.0,-2.0,1.0,0.0,-3.0,1.0,-1.0,-4.0,-2.7830687,-1.5707964,-3.0322757,1363.0,135.0,1451.0,1377.0,54.0,356.0,-2.0,0.0,-3.0,-1.0,0.0,-1.0,-2.0,-5.0,3.1379442,-1.5707964,2.7877572,1746.0,-3.0,921.0,49.0,26.0,69.0
-2.0,3.0,1.0,2.0,-5.0,-1.0,0.0,0.0,-2.7830687,-1.5707964,-3.0322757,1363.0,135.0,1451.0,1377.0,54.0,356.0,1.0,0.0,-1.0,3.0,11.0,1.0,0.0,0.0,3.14093,-1.5707964,2.7850072,1739.0,-20.0,905.0,25.0,26.0,80.0
7.0,3.0,0.0,-1.0,0.0,-2.0,-3.0,-2.0,-2.8244083,-1.5707964,-3.030173,1303.0,374.0,1363.0,511.0,95.0,345.0,1.0,0.0,-1.0,3.0,11.0,1.0,0.0,0.0,3.14093,-1.5707964,2.7850072,1739.0,-20.0,905.0,25.0,26.0,80.0
2.0,0.0,-1.0,-3.0,2.0,-3.0,-2.0,-1.0,-2.8244083,-1.5707964,-3.030173,1303.0,374.0,1363.0,511.0,95.0,345.0,-3.0,0.0,-1.0,2.0,2.0,-3.0,0.0,-2.0,-3.1404796,-1.5707964,2.7826571,1764.0,-19.0,930.0,27.0,33.0,55.0
2.0,2.0,3.0,-2.0,-4.0,-2.0,1.0,2.0,-2.8013446,-1.5707964,-3.028079,1215.0,243.0,1415.0,-336.0,111.0,302.0,2.0,-1.0,-2.0,-2.0,1.0,3.0,2.0,0.0,-3.1404796,-1.5707964,2.7826571,1764.0,-19.0,930.0,27.0,33.0,55.0
-7.0,1.0,1.0,-3.0,3.0,-2.0,-2.0,-3.0,-2.8013446,-1.5707964,-3.028079,1215.0,243.0,1415.0,-336.0,111.0,302.0,-1.0,3.0,4.0,5.0,8.0,5.0,2.0,2.0,-3.1408658,-1.5707964,2.781728,1761.0,2.0,932.0,36.0,19.0,11.0
1.0,1.0,0.0,1.0,-6.0,1.0,2.0,-3.0,-2.8013446,-1.5707964,-3.028079,1215.0,243.0,1415.0,-336.0,111.0,302.0,-1.0,-4.0,0.0,-4.0,-6.0,0.0,0.0,-2.0,3.1410904,-1.5707964,2.7816103,1749.0,-9.0,926.0,54.0,-4.0,-13.0
1.0,1.0,0.0,1.0,-6.0,1.0,2.0,-3.0,-2.7355735,-1.5707964,-3.0246232,1238.0,-89.0,1505.0,-727.0,181.0,320.0,-1.0,-4.0,0.0,-4.0,-6.0,0.0,0.0,-2.0,3.1410904,-1.5707964,2.7816103,1749.0,-9.0,926.0,54.0,-4.0,-13.0
-4.0,0.0,-1.0,0.0,-2.0,-1.0,-3.0,-2.0,-2.662015,-1.5707964,-3.0190992,1228.0,-444.0,1513.0,-561.0,344.0,389.0,-1.0,-4.0,0.0,-4.0,-6.0,0.0,0.0,-2.0,3.1410904,-1.5707964,2.7816103,1749.0,-9.0,926.0,54.0,-4.0,-13.0
-2.0,-1.0,-1.0,-2.0,-2.0,0.0,-2.0,2.0,-2.662015,-1.5707964,-3.0190992,1228.0,-444.0,1513.0,-561.0,344.0,389.0,-1.0,-4.0,-2.0,-2.0,1.0,-3.0,-4.0,-3.0,3.139029,-1.5707964,2.7824068,1770.0,-15.0,933.0,78.0,-22.0,-32.0
8.0,1.0,-2.0,-1.0,-2.0,-3.0,-1.0,1.0,-2.6200693,-1.5707964,-3.013162,1141.0,-549.0,1496.0,71.0,476.0,405.0,-1.0,-2.0,-1.0,0.0,8.0,3.0,1.0,3.0,3.139029,-1.5707964,2.7824068,1770.0,-15.0,933.0,78.0,-22.0,-32.0
2.0,1.0,0.0,4.0,1.0,1.0,-1.0,-1.0,-2.6200693,-1.5707964,-3.013162,1141.0,-549.0,1496.0,71.0,476.0,405.0,3.0,-2.0,-1.0,-6.0,-7.0,-2.0,3.0,-2.0,3.1358404,-1.5707964,2.7838225,1780.0,3.0,959.0,83.0,-43.0,-48.0
-6.0,0.0,-1.0,-2.0,1.0,-1.0,-1.0,-3.0,-2.6194682,-1.5707964,-3.0075514,1123.0,-489.0,1430.0,715.0,507.0,398.0,-1.0,3.0,-3.0,-6.0,-3.0,0.0,-1.0,-2.0,3.1358404,-1.5707964,2.7838225,1780.0,3.0,959.0,83.0,-43.0,-48.0
-2.0,4.0,-1.0,-1.0,-3.0,-3.0,0.0,-1.0,-2.6194682,-1.5707964,-3.0075514,1123.0,-489.0,1430.0,715.0,507.0,398.0,-1.0,5.0,4.0,1.0,-4.0,4.0,2.0,-1.0,3.1330774,-1.5707964,2.785152,1778.0,11.0,969.0,71.0,-45.0,-41.0
2.0,-4.0,2.0,3.0,1.0,0.0,-1.0,0.0,-2.6372225,-1.5707964,-3.001376,1114.0,-286.0,1421.0,956.0,581.0,504.0,-1.0,5.0,4.0,1.0,-4.0,4.0,2.0,-1.0,3.1330774,-1.5707964,2.785152,1778.0,11.0,969.0,71.0,-45.0,-41.0
-3.0,-1.0,-2.0,1.0,-3.0,-3.0,3.0,0.0,-2.6372225,-1.5707964,-3.001376,1114.0,-286.0,1421.0,956.0,581.0,504.0,-4.0,-2.0,-1.0,-2.0,-3.0,-2.0,-7.0,-9.0,3.1311498,-1.5707964,2.7860694,1789.0,-2.0,952.0,63.0,-37.0,-25.0
-7.0,-2.0,-4.0,0.0,-2.0,-2.0,-2.0,0.0,-2.6523135,-1.5707964,-2.995042,1030.0,-141.0,1376.0,879.0,742.0,556.0,-2.0,-5.0,-1.0,0.0,-6.0,-7.0,-2.0,1.0,3.1311498,-1.5707964,2.7860694,1789.0,-2.0,952.0,63.0,-37.0,-25.0
5.0,2.0,-5.0,-4.0,-3.0,-4.0,0.0,-3.0,-2.6523135,-1.5707964,-2.995042,1030.0,-141.0,1376.0,879.0,742.0,556.0,-1.0,-3.0,-2.0,0.0,6.0,-2.0,-3.0,1.0,3.1302378,-1.5707964,2.786082,1776.0,1.0,966.0,53.0,-25.0,-8.0
-7.0,-3.0,1.0,-1.0,5.0,2.0,-5.0,2.0,-2.662599,-1.5707964,-2.9903948,998.0,-28.0,1336.0,650.0,862.0,437.0,-2.0,1.0,2.0,-5.0,-5.0,3.0,-2.0,-4.0,3.1302378,-1.5707964,2.786082,1776.0,1.0,966.0,53.0,-25.0,-8.0
0.0,0.0,1.0,0.0,-2.0,7.0,1.0,4.0,-2.662599,-1.5707964,-2.9903948,998.0,-28.0,1336.0,650.0,862.0,437.0,-1.0,-1.0,-5.0,1.0,1.0,-5.0,-1.0,0.0,3.1305535,-1.5707964,2.784853,1766.0,-3.0,966.0,32.0,-5.0,16.0
-15.0,3.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-2.6415517,-1.5707964,-2.9869616,1028.0,-178.0,1609.0,262.0,864.0,283.0,-1.0,-1.0,-5.0,1.0,1.0,-5.0,-1.0,0.0,3.1305535,-1.5707964,2.784853,1766.0,-3.0,966.0,32.0,-5.0,16.0
-16.0,8.0,1.0,-2.0,3.0,7.0,-2.0,11.0,-2.6415517,-1.5707964,-2.9869616,1028.0,-178.0,1609.0,262.0,864.0,283.0,-1.0,-2.0,-2.0,0.0,-5.0,-3.0,-4.0,0.0,3.1320815,-1.5707964,2.7832708,1780.0,-10.0,951.0,3.0,15.0,34.0
-122.0,-1.0,-9.0,0.0,-2.0,2.0,5.0,4.0,-2.5778618,-1.5707964,-2.9847865,960.0,-610.0,1937.0,-39.0,904.0,70.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,1.0,-3.0,3.1320815,-1.5707964,2.7832708,1780.0,-10.0,951.0,3.0,15.0,34.0
95.0,8.0,0.0,-1.0,-6.0,-3.0,2.0,-35.0,-2.5778618,-1.5707964,-2.9847865,960.0,-610.0,1937.0,-39.0,904.0,70.0,-2.0,-1.0,-3.0,1.0,-3.0,-5.0,-4.0,0.0,3.132634,-1.5707964,2.7817764,1808.0,8.0,959.0,3.0,34.0,16.0
127.0,-20.0,11.0,0.0,2.0,-15.0,3.0,24.0,-2.5786216,-1.5707964,-2.9895518,813.0,-458.0,2013.0,246.0,760.0,-486.0,-1.0,0.0,-1.0,-1.0,-2.0,2.0,2.0,-4.0,3.132634,-1.5707964,2.7817764,1808.0,8.0,959.0,3.0,34.0,16.0
76.0,-28.0,-1.0,-2.0,-2.0,-9.0,-8.0,15.0,-2.5786216,-1.5707964,-2.9895518,813.0,-458.0,2013.0,246.0,760.0,-486.0,-2.0,-1.0,-3.0,-2.0,0.0,-1.0,-2.0,0.0,3.1326032,-1.5707964,2.781737,1787.0,9.0,949.0,10.0,13.0,1.0
-61.0,21.0,-6.0,0.0,-2.0,6.0,-6.0,-17.0,-2.6500149,-1.5707964,-2.996698,1047.0,115.0,2279.0,306.0,248.0,-541.0,-2.0,-1.0,-3.0,-2.0,0.0,-1.0,-2.0,0.0,3.1326032,-1.5707964,2.781737,1787.0,9.0,949.0,10.0,13.0,1.0
-128.0,-7.0,-10.0,-1.0,-4.0,-1.0,1.0,-12.0,-2.6500149,-1.5707964,-2.996698,1047.0,115.0,2279.0,306.0,248.0,-541.0,3.0,-4.0,1.0,0.0,0.0,0.0,2.0,1.0,3.13285,-1.5707964,2.781439,1755.0,7.0,945.0,-5.0,11.0,-8.0
-39.0,-9.0,-6.0,0.0,-7.0,-5.0,5.0,0.0,-2.6675427,-1.5707964,-2.99757,1172.0,391.0,2165.0,-206.0,-207.0,75.0,-1.0,-5.0,0.0,-7.0,-3.0,-1.0,-4.0,-2.0,3.13285,-1.5707964,2.781439,1755.0,7.0,945.0,-5.0,11.0,-8.0
-39.0,-9.0,-6.0,0.0,-7.0,-5.0,5.0,0.0,-2.6675427,-1.5707964,-2.99757,1172.0,391.0,2165.0,-206.0,-207.0,75.0,-5.0,-3.0,-2.0,-1.0,2.0,0.0,0.0,-1.0,3.1313338,-1.5707964,2.781575,1773.0,17.0,958.0,-8.0,12.0,-35.0
40.0,4.0,8.0,-3.0,4.0,4.0,-5.0,-7.0,-2.710525,-1.5707964,-2.9955213,879.0,207.0,1984.0,221.0,-460.0,264.0,1.0,-2.0,0.0,0.0,-3.0,-4.0,1.0,5.0,3.1313338,-1.5707964,2.781575,1773.0,17.0,958.0,-8.0,12.0,-35.0
15.0,4.0,1.0,2.0,-2.0,3.0,-2.0,3.0,-2.710525,-1.5707964,-2.9955213,879.0,207.0,1984.0,221.0,-460.0,264.0,-1.0,-4.0,-1.0,-4.0,-3.0,-1.0,-1.0,-1.0,3.129561,-1.5707964,2.7826009,1787.0,42.0,955.0,-16.0,-7.0,-47.0
13.0,-3.0,0.0,1.0,5.0,-2.0,-1.0,-8.0,-2.7475557,-1.5707964,-2.9954526,685.0,67.0,1736.0,165.0,-460.0,48.0,-1.0,-4.0,-1.0,-4.0,-3.0,-1.0,-1.0,-1.0,3.129561,-1.5707964,2.7826009,1787.0,42.0,955.0,-16.0,-7.0,-47.0
-17.0,-3.0,-3.0,-2.0,0.0,4.0,3.0,-1.0,-2.7475557,-1.5707964,-2.9954526,685.0,67.0,1736.0,165.0,-460.0,48.0,3.0,-2.0,-1.0,0.0,-3.0,2.0,-2.0,1.0,3.12744,-1.5707964,2.7841513,1773.0,54.0,958.0,-16.0,-29.0,-43.0
8.0,-1.0,-4.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.725022,-1.5707964,-2.9941869,694.0,-95.0,1456.0,-199.0,-296.0,108.0,-1.0,3.0,-2.0,-3.0,-8.0,-2.0,2.0,-1.0,3.12744,-1.5707964,2.7841513,1773.0,54.0,958.0,-16.0,-29.0,-43.0
0.0,3.0,1.0,2.0,2.0,-2.0,0.0,-2.0,-2.725022,-1.5707964,-2.9941869,694.0,-95.0,1456.0,-199.0,-296.0,108.0,-2.0,2.0,-2.0,-5.0,-6.0,-1.0,-1.0,-3.0,3.1261256,-1.5707964,2.7854042,1765.0,40.0,961.0,-9.0,-43.0,-26.0
19.0,-1.0,-1.0,0.0,-2.0,-4.0,2.0,-2.0,-2.685924,-1.5707964,-2.9917967,816.0,-290.0,1409.0,-208.0,-188.0,156.0,2.0,-1.0,0.0,-2.0,-3.0,-1.0,0.0,-3.0,3.1261256,-1.5707964,2.7854042,1765.0,40.0,961.0,-9.0,-43.0,-26.0
5.0,0.0,1.0,-3.0,-1.0,-3.0,-3.0,-1.0,-2.685924,-1.5707964,-2.9917967,816.0,-290.0,1409.0,-208.0,-188.0,156.0,-2.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,2.0,3.1262336,-1.5707964,2.7857387,1764.0,6.0,937.0,15.0,-37.0,6.0
2.0,0.0,1.0,-2.0,-3.0,-1.0,-2.0,0.0,-2.6495435,-1.5707964,-2.990394,1069.0,-291.0,1507.0,-272.0,-87.0,85.0,-2.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,2.0,3.1262336,-1.5707964,2.7857387,1764.0,6.0,937.0,15.0,-37.0,6.0
-9.0,0.0,-4.0,-3.0,-1.0,-1.0,-3.0,-1.0,-2.6495435,-1.5707964,-2.990394,1069.0,-291.0,1507.0,-272.0,-87.0,85.0,0.0,-4.0,-4.0,2.0,4.0,2.0,2.0,0.0,3.1275158,-1.5707964,2.7854555,1757.0,-5.0,930.0,32.0,-47.0,37.0
-2.0,-1.0,-4.0,-2.0,-4.0,1.0,-5.0,-5.0,-2.617984,-1.5707964,-2.990011,1247.0,-260.0,1532.0,-291.0,74.0,16.0,0.0,3.0,1.0,0.0,-1.0,-2.0,0.0,-1.0,3.1275158,-1.5707964,2.7854555,1757.0,-5.0,930.0,32.0,-47.0,37.0
6.0,0.0,2.0,-2.0,1.0,0.0,2.0,3.0,-2.617984,-1.5707964,-2.990011,1247.0,-260.0,1532.0,-291.0,74.0,16.0,0.0,3.0,1.0,0.0,-1.0,-2.0,0.0,-1.0,3.1292903,-1.5707964,2.7849815,1753.0,-1.0,929.0,31.0,-54.0,60.0
10.0,3.0,-3.0,-1.0,2.0,1.0,-1.0,0.0,-2.6028984,-1.5707964,-2.9901347,1216.0,-300.0,1612.0,-113.0,123.0,-39.0,2.0,2.0,1.0,8.0,16.0,4.0,0.0,-2.0,3.1292903,-1.5707964,2.7849815,1753.0,-1.0,929.0,31.0,-54.0,60.0
-1.0,-2.0,-1.0,4.0,-4.0,-3.0,-2.0,-3.0,-2.6028984,-1.5707964,-2.9901347,1216.0,-300.0,1612.0,-113.0,123.0,-39.0,4.0,2.0,2.0,-4.0,5.0,-1.0,1.0,1.0,3.13135,-1.5707964,2.7846055,1787.0,5.0,921.0,25.0,-46.0,66.0
1.0,-3.0,-1.0,1.0,-4.0,-4.0,1.0,4.0,-2.6026332,-1.5707964,-2.9910629,1068.0,-229.0,1714.0,-6.0,80.0,-93.0,4.0,2.0,2.0,-4.0,5.0,-1.0,1.0,1.0,3.13135,-1.5707964,2.7846055,1787.0,5.0,921.0,25.0,-46.0,66.0
-7.0,0.0,0.0,2.0,1.0,-2.0,3.0,4.0,-2.6026332,-1.5707964,-2.9910629,1068.0,-229.0,1714.0,-6.0,80.0,-93.0,-4.0,0.0,0.0,-2.0,-1.0,-4.0,3.0,-2.0,3.132904,-1.5707964,2.7850115,1787.0,4.0,891.0,13.0,-54.0,43.0
1.0,3.0,0.0,6.0,-3.0,3.0,-3.0,2.0,-2.6161993,-1.5707964,-2.9925046,896.0,-123.0,1687.0,79.0,20.0,-112.0,-2.0,-1.0,-1.0,2.0,-3.0,-2.0,0.0,-1.0,3.132904,-1.5707964,2.7850115,1787.0,4.0,891.0,13.0,-54.0,43.0
4.0,-1.0,1.0,-4.0,-2.0,-2.0,-5.0,-5.0,-2.6161993,-1.5707964,-2.9925046,896.0,-123.0,1687.0,79.0,20.0,-112.0,-1.0,2.0,2.0,5.0,4.0,1.0,1.0,-1.0,3.1332653,-1.5707964,2.785686,1769.0,9.0,907.0,5.0,-44.0,9.0
2.0,0.0,7.0,-1.0,-2.0,-1.0,0.0,0.0,-2.6284666,-1.5707964,-2.993506,851.0,-59.0,1732.0,68.0,22.0,-66.0,-1.0,-5.0,-1.0,0.0,-1.0,1.0,-1.0,-3.0,3.1332653,-1.5707964,2.785686,1769.0,9.0,907.0,5.0,-44.0,9.0
-3.0,-1.0,3.0,0.0,-5.0,-1.0,-4.0,1.0,-2.6284666,-1.5707964,-2.993506,851.0,-59.0,1732.0,68.0,22.0,-66.0,-4.0,-1.0,1.0,1.0,-1.0,-2.0,-3.0,-5.0,3.1324594,-1.5707964,2.7864337,1767.0,13.0,925.0,3.0,-25.0,-15.0
1.0,-6.0,-2.0,-2.0,-1.0,-2.0,2.0,0.0,-2.6322896,-1.5707964,-2.994125,899.0,-113.0,1660.0,18.0,52.0,-44.0,-4.0,-1.0,1.0,1.0,-1.0,-2.0,-3.0,-5.0,3.1324594,-1.5707964,2.7864337,1767.0,13.0,925.0,3.0,-25.0,-15.0
-1.0,0.0,-2.0,0.0,1.0,0.0,1.0,-3.0,-2.6322896,-1.5707964,-2.994125,899.0,-113.0,1660.0,18.0,52.0,-44.0,-1.0,-1.0,-2.0,1.0,3.0,3.0,-4.0,-4.0,3.1312647,-1.5707964,2.7867372,1764.0,11.0,924.0,22.0,-6.0,-26.0
3.0,2.0,1.0,-1.0,-3.0,-2.0,2.0,0.0,-2.6280866,-1.5707964,-2.994821,984.0,-155.0,1629.0,-57.0,70.0,-58.0,-2.0,1.0,-2.0,1.0,-2.0,0.0,-3.0,4.0,3.1312647,-1.5707964,2.7867372,1764.0,11.0,924.0,22.0,-6.0,-26.0
2.0,-3.0,-4.0,2.0,4.0,0.0,2.0,0.0,-2.6280866,-1.5707964,-2.994821,984.0,-155.0,1629.0,-57.0,70.0,-58.0,2.0,-2.0,1.0,-6.0,-5.0,5.0,-3.0,2.0,3.129482,-1.5707964,2.7867537,1758.0,13.0,932.0,29.0,12.0,-34.0
-1.0,-5.0,0.0,-5.0,-2.0,0.0,-2.0,1.0,-2.6228318,-1.5707964,-2.9954827,1044.0,-163.0,1663.0,-74.0,82.0,-58.0,-1.0,0.0,-3.0,-5.0,-5.0,-1.0,-1.0,-4.0,3.129482,-1.5707964,2.7867537,1758.0,13.0,932.0,29.0,12.0,-34.0
-1.0,-1.0,-3.0,-3.0,-1.0,2.0,-5.0,-2.0,-2.6228318,-1.5707964,-2.9954827,1044.0,-163.0,1663.0,-74.0,82.0,-58.0,-1.0,-3.0,2.0,-1.0,-7.0,2.0,0.0,1.0,3.1282167,-1.5707964,2.7863286,1778.0,10.0,925.0,32.0,30.0,-24.0
-1.0,0.0,-2.0,-3.0,0.0,-3.0,-5.0,-2.0,-2.6166852,-1.5707964,-2.9960208,1011.0,-200.0,1672.0,-43.0,89.0,-57.0,-1.0,-3.0,2.0,-1.0,-7.0,2.0,0.0,1.0,3.1282167,-1.5707964,2.7863286,1778.0,10.0,925.0,32.0,30.0,-24.0
-4.0,-2.0,-1.0,2.0,-6.0,-2.0,3.0,4.0,-2.6166852,-1.5707964,-2.9960208,1011.0,-200.0,1672.0,-43.0,89.0,-57.0,-2.0,-2.0,-3.0,-1.0,-1.0,1.0,1.0,-2.0,3.1269763,-1.5707964,2.7856538,1776.0,5.0,933.0,36.0,34.0,-16.0
-1.0,0.0,1.0,0.0,0.0,0.0,-2.0,-5.0,-2.6204052,-1.5707964,-2.997015,971.0,-209.0,1735.0,28.0,45.0,-97.0,-5.0,-2.0,-3.0,-8.0,-9.0,-6.0,-5.0,-2.0,3.1269763,-1.5707964,2.7856538,1776.0,5.0,933.0,36.0,34.0,-16.0
-4.0,-4.0,-1.0,-4.0,-1.0,-2.0,0.0,-1.0,-2.6204052,-1.5707964,-2.997015,971.0,-209.0,1735.0,28.0,45.0,-97.0,1.0,0.0,-2.0,-3.0,-4.0,-5.0,-1.0,-2.0,3.1255784,-1.5707964,2.785106,1784.0,17.0,932.0,39.0,28.0,-16.0
0.0,-3.0,-1.0,-3.0,0.0,0.0,0.0,1.0,-2.6365664,-1.5707964,-2.9984326,943.0,-166.0,1712.0,106.0,-4.0,-132.0,1.0,2.0,-1.0,2.0,-2.0,0.0,0.0,-1.0,3.1255784,-1.5707964,2.785106,1784.0,17.0,932.0,39.0,28.0,-16.0
-1.0,0.0,5.0,0.0,0.0,0.0,-1.0,-1.0,-2.6365664,-1.5707964,-2.9984326,943.0,-166.0,1712.0,106.0,-4.0,-132.0,-3.0,0.0,-2.0,-3.0,3.0,0.0,-1.0,0.0,3.1251903,-1.5707964,2.7846441,1768.0,3.0,932.0,23.0,8.0,-13.0
-9.0,-1.0,-3.0,-1.0,-2.0,1.0,-8.0,-1.0,-2.658906,-1.5707964,-2.999978,953.0,-132.0,1657.0,129.0,-22.0,-129.0,-3.0,-3.0,-3.0,-8.0,-8.0,-8.0,-1.0,-3.0,3.1251903,-1.5707964,2.7846441,1768.0,3.0,932.0,23.0,8.0,-13.0
-9.0,-1.0,-3.0,-1.0,-2.0,1.0,-8.0,-1.0,-2.658906,-1.5707964,-2.999978,953.0,-132.0,1657.0,129.0,-22.0,-129.0,-3.0,-3.0,-3.0,-8.0,-8.0,-8.0,-1.0,-3.0,3.1251588,-1.5707964,2.7846045,1773.0,34.0,942.0,2.0,-5.0,-12.0
